zip,estimate,donations,total,donations_per_1000
21658,3883,1085,46045.019999999975,279.4231264486222
20653,27053,2289,45948.46000000004,84.61168816767086
20754,7344,1336,44534.28999999998,181.91721132897604
21617,10401,1393,44502.849999999904,133.92942986251322
20886,34692,2666,44448.79999999998,76.8476882278335
20723,35845,1100,43215.24999999997,30.687683079927464
21229,44332,1451,43146.99999999995,32.73030767842642
21230,32883,3292,42890.42000000036,100.11252014718852
21663,3646,1221,42010.009999999944,334.88754799780577
21046,15894,1732,41757.79999999992,108.9719390965144
21074,15146,1937,41324.14,127.88855143272151
20634,7853,2590,41293.05999999995,329.81026359353115
21713,9999,1288,40229.73999999996,128.8128812881288
21754,7260,1220,39970.79999999996,168.04407713498622
20872,12932,1755,39932.7499999999,135.70986699659758
20636,11089,1831,39801.99999999989,165.11858598611238
21911,10804,2860,39679.05000000002,264.71677156608666
21769,12562,1570,39481.69999999997,124.98009871039643
21209,29960,1197,39362.56999999995,39.953271028037385
20901,37207,1373,39357.02999999992,36.9016582901067
21075,36176,1098,38737.78999999992,30.351614329942503
20785,41281,651,38606.709999999955,15.769966812819458
21128,15934,1706,38107.33999999993,107.06664993096524
21901,19938,1807,37834.40000000001,90.6309559634868
20711,7435,727,37307.29999999996,97.78076664425018
20688,1170,2245,37209.47999999994,1918.803418803419
21076,22041,1184,37133.1999999999,53.71807086792795
21120,7319,1165,36591.729999999945,159.17475064899577
20736,9274,765,36527.33999999994,82.48867802458486
20759,6125,1027,36052.18999999997,167.6734693877551
21227,35052,1904,36017.46000000001,54.319297044391185
21654,1260,475,35940.680000000015,376.984126984127
21040,25110,1925,35919.79999999996,76.66268418956591
20733,2669,781,35883.32,292.61895841139
21550,13640,1221,35610.61999999992,89.51612903225806
20601,27328,1425,35154.4,52.144320843091336
20744,55820,2353,35052.24999999999,42.15335005374418
20707,36352,1548,34556.44999999992,42.583626760563384
20720,26253,1111,34529.47999999995,42.31897306974441
21102,12024,1820,33108.76999999995,151.36393878908848
21001,25908,1059,32703.409999999927,40.87540528022233
21154,7059,1432,32637.779999999988,202.8615951267885
20772,52596,1389,31955.939999999937,26.408852384211727
21084,7366,1880,31766.83999999992,255.22671734998642
21738,3786,1641,31309.770000000022,433.43898573692553
21163,7222,2253,31190.8699999999,311.9634450290778
21111,4838,900,31044.06999999993,186.02728400165358
20732,10676,1193,30932.33999999991,111.74597227426001
21532,13229,2300,30815.46000000011,173.86045808451132
20685,6750,1045,30678.48999999994,154.8148148148148
21057,4530,803,30587.21999999996,177.2626931567329
21758,4610,1294,30557.549999999916,280.6941431670282
20833,7949,963,30259.05999999992,121.14731412756322
21661,2571,1483,30077.569999999967,576.8183586153248
20706,43797,1107,29126.840000000055,25.275703815329816
21871,1747,6748,28618.619999999828,3862.621637092158
21727,6588,756,28446.509999999995,114.75409836065575
20716,22340,1680,27480.630000000012,75.20143240823634
21132,3110,1935,26892.71999999997,622.1864951768489
21787,10879,1154,26892.229999999985,106.07592609614855
20782,34625,7196,26050.830000000293,207.82671480144404
21629,9988,702,26028.75999999993,70.28434120945134
21152,6517,506,25937.42999999998,77.64308731011202
21613,17945,1016,25820.179999999946,56.61744218445249
20866,16680,1219,25807.389999999996,73.08153477218225
21635,1836,909,25782.629999999972,495.0980392156863
21161,5625,855,25529.959999999937,152
21638,5064,688,24723.95999999996,135.8609794628752
21090,10346,912,24629.47999999995,88.15000966557123
20903,25324,587,24608.239999999972,23.179592481440533
21104,6077,1121,24535.42999999998,184.46601941747574
21219,9605,1407,24274.23999999998,146.48620510150965
21795,9772,917,23988.369999999977,93.83954154727795
20640,10629,1132,23500.449999999957,106.50108194562047
20676,2897,691,23146.85999999999,238.52260959613395
20602,28988,897,22974.03999999998,30.94383882986063
21218,46548,1068,22943.169999999973,22.94405774684197
20705,28660,805,22559.73999999999,28.087927424982556
20735,39399,1180,22491.139999999927,29.949998730932258
21202,20115,492,22378.09999999997,24.459358687546608
21756,3303,336,22238.630000000005,101.72570390554043
21210,15005,586,22138.40999999998,39.05364878373875
20774,51010,841,21914.559999999983,16.486963340521466
20613,14800,1242,21712.14999999992,83.91891891891892
21794,2309,384,21564.38999999999,166.30576006929408
21755,5706,504,21364.609999999982,88.32807570977918
20770,28458,496,21328.50999999997,17.42919389978214
21215,53674,1294,21237.409999999996,24.108506912098967
20841,9312,744,21229.879999999983,79.89690721649484
21201,18305,1094,21142.500000000044,59.76509150505326
21206,51020,814,20841.259999999973,15.954527636221089
21225,34872,1693,20727.42999999996,48.54897912365221
21770,7786,723,20556.359999999997,92.85897765219624
21788,11412,986,20376.15,86.40028040658954
21561,2517,323,20203.78999999999,128.32737385776718
20777,3220,293,20180.67,90.99378881987577
21817,4138,551,19574.94999999999,133.15611406476557
20818,1787,316,18863.17999999999,176.83268047006158
21053,3051,1337,18719.859999999982,438.2169780399869
20851,14659,719,18287.63,49.04836619141824
20784,32191,379,17513.350000000002,11.773477058805257
20622,5471,383,17405.309999999994,70.00548345823434
21645,1231,799,16686.719999999976,649.0658001624695
21716,6630,540,16379.819999999992,81.44796380090499
20778,2564,393,16143.259999999997,153.2761310452418
21791,4855,1011,16003.319999999983,208.2389289392379
20769,6812,210,15896.250000000004,30.82795067527892
21776,6434,1147,15895.469999999972,178.27168169101648
21662,657,168,15801.980000000009,255.70776255707761
21655,4753,911,15795.929999999988,191.6684199452977
20794,16035,793,15510.410000000007,49.45431867789211
21783,9866,718,14984.93999999998,72.77518751266977
20721,30785,535,14887.369999999986,17.37859347084619
21863,4913,502,14885.14,102.17789537960513
21207,51765,511,14736.519999999984,9.871534820824882
20762,3099,48,14706.78,15.488867376573088
20912,25823,343,14698.359999999995,13.282732447817837
21140,4255,372,14685.769999999997,87.42655699177439
21211,15935,373,14625.330000000002,23.407593347976153
20690,843,735,14588.270000000004,871.8861209964413
20748,40763,653,14587.360000000004,16.019429384490838
20695,11455,426,14520.069999999992,37.189000436490616
20860,2279,292,14416.610000000002,128.12637121544537
21710,4988,301,13761.380000000008,60.3448275862069
21851,7072,1760,13319.82000000002,248.86877828054298
21244,39501,549,13203.5,13.898382319434951
21918,4462,682,13136.439999999982,152.84625728372927
21773,5553,402,13039.27,72.39330091842247
20764,3280,462,12968.499999999998,140.85365853658536
20607,12080,578,12869.199999999992,47.8476821192053
21028,2974,651,12705.77,218.89710827168796
20747,39279,375,12687.24,9.547086229282824
20714,4767,382,12063.769999999988,80.13425634571009
20724,18345,696,11786.809999999992,37.93949304987735
21231,14780,156,11765.870000000004,10.554803788903925
21813,2927,503,11720.36,171.84830884865048
21623,2187,160,11603.930000000004,73.15957933241884
21133,32070,853,11557.72999999996,26.598066729030247
